<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
20/11/18,113010.0,113080.0,113010.0,113030.0
20/11/18,113040.0,113040.0,112930.0,112950.0
20/11/18,112970.0,112990.0,112950.0,112980.0
20/11/18,112980.0,113010.0,112950.0,112980.0
20/11/18,112980.0,113010.0,112970.0,112970.0
20/11/18,112960.0,112970.0,112900.0,112960.0
20/11/18,112960.0,112980.0,112930.0,112940.0
20/11/18,112950.0,112980.0,112950.0,112950.0
20/11/18,112960.0,113010.0,112960.0,113010.0
20/11/18,113000.0,113020.0,112950.0,112950.0
20/11/18,112960.0,113010.0,112950.0,113010.0
20/11/18,113010.0,113060.0,113010.0,113030.0
20/11/18,113030.0,113170.0,113010.0,113120.0
20/11/18,113120.0,113170.0,113100.0,113140.0
20/11/18,113130.0,113150.0,113090.0,113100.0
20/11/18,113090.0,113120.0,113090.0,113090.0
20/11/18,113090.0,113090.0,113030.0,113040.0
20/11/18,113040.0,113070.0,113020.0,113070.0
20/11/18,113070.0,113120.0,113050.0,113100.0
20/11/18,113100.0,113110.0,113050.0,113070.0
20/11/18,113070.0,113080.0,113020.0,113020.0
20/11/18,113020.0,113040.0,112950.0,113010.0
20/11/18,113020.0,113020.0,112890.0,112910.0
20/11/18,112920.0,113010.0,112920.0,112960.0
20/11/18,112950.0,113050.0,112950.0,113000.0
20/11/18,113010.0,113050.0,112990.0,113010.0
20/11/18,113010.0,113020.0,112880.0,112880.0
20/11/18,112880.0,112960.0,112840.0,112950.0
20/11/18,112940.0,112960.0,112840.0,112850.0
20/11/18,112850.0,112910.0,112830.0,112880.0
20/11/18,112880.0,112880.0,112760.0,112810.0
20/11/18,112810.0,112830.0,112730.0,112790.0
20/11/18,112810.0,112810.0,112760.0,112790.0
20/11/18,112790.0,112790.0,112700.0,112710.0
20/11/18,112710.0,112760.0,112690.0,112710.0
20/11/18,112710.0,112710.0,112520.0,112580.0
20/11/18,112580.0,112600.0,112540.0,112570.0
20/11/18,112560.0,112580.0,112540.0,112540.0
20/11/18,112540.0,112620.0,112520.0,112590.0
20/11/18,112590.0,112620.0,112560.0,112570.0
20/11/18,112580.0,112690.0,112550.0,112620.0
20/11/18,112620.0,112670.0,112610.0,112650.0
20/11/18,112650.0,112690.0,112630.0,112690.0
20/11/18,112680.0,112700.0,112660.0,112690.0
20/11/18,112680.0,112700.0,112640.0,112700.0
20/11/18,112700.0,112700.0,112510.0,112510.0
20/11/18,112510.0,112530.0,112410.0,112530.0
20/11/18,112520.0,112610.0,112480.0,112600.0
20/11/18,112600.0,112650.0,112570.0,112630.0
20/11/18,112630.0,112630.0,112480.0,112550.0
20/11/18,112550.0,112580.0,112500.0,112560.0
20/11/18,112550.0,112570.0,112500.0,112520.0
20/11/18,112510.0,112630.0,112510.0,112620.0
20/11/18,112600.0,112610.0,112500.0,112550.0
20/11/18,112550.0,112640.0,112530.0,112640.0
20/11/18,112630.0,112700.0,112620.0,112650.0
20/11/18,112640.0,112680.0,112630.0,112670.0
20/11/18,112660.0,112790.0,112630.0,112760.0
20/11/18,112750.0,112820.0,112740.0,112750.0
20/11/18,112750.0,112800.0,112720.0,112740.0
20/11/18,112740.0,112750.0,112690.0,112700.0
20/11/18,112690.0,112700.0,112560.0,112650.0
20/11/18,112650.0,112650.0,112600.0,112630.0
20/11/18,112620.0,112650.0,112580.0,112600.0
20/11/18,112620.0,112680.0,112570.0,112680.0
20/11/18,112670.0,112680.0,112620.0,112670.0
20/11/18,112680.0,112820.0,112670.0,112820.0
20/11/18,112820.0,112820.0,112720.0,112770.0
20/11/18,112760.0,112820.0,112740.0,112800.0
20/11/18,112810.0,112840.0,112770.0,112780.0
20/11/18,112790.0,112810.0,112730.0,112760.0
20/11/18,112770.0,112800.0,112740.0,112770.0
20/11/18,112770.0,112800.0,112730.0,112730.0
20/11/18,112740.0,112750.0,112690.0,112700.0
20/11/18,112710.0,112710.0,112490.0,112520.0
20/11/18,112530.0,112620.0,112520.0,112560.0
20/11/18,112550.0,112590.0,112530.0,112590.0
20/11/18,112590.0,112590.0,112520.0,112550.0
20/11/18,112540.0,112630.0,112530.0,112590.0
20/11/18,112590.0,112600.0,112520.0,112590.0
20/11/18,112600.0,112620.0,112420.0,112480.0
20/11/18,112480.0,112550.0,112470.0,112550.0
20/11/18,112550.0,112590.0,112510.0,112540.0
20/11/18,112550.0,112590.0,112530.0,112590.0
20/11/18,112600.0,112650.0,112580.0,112620.0
20/11/18,112620.0,112640.0,112600.0,112600.0
20/11/18,112620.0,112650.0,112560.0,112600.0
20/11/18,112610.0,112610.0,112520.0,112520.0
20/11/18,112510.0,112550.0,112480.0,112510.0
20/11/18,112500.0,112500.0,112330.0,112340.0
20/11/18,112340.0,112360.0,112260.0,112330.0
20/11/18,112330.0,112330.0,112280.0,112290.0
20/11/18,112280.0,112370.0,112280.0,112330.0
20/11/18,112330.0,112360.0,112330.0,112350.0
20/11/18,112340.0,112380.0,112340.0,112370.0
20/11/18,112370.0,112370.0,112300.0,112300.0
20/11/18,112300.0,112320.0,112280.0,112300.0
20/11/18,112300.0,112300.0,112270.0,112280.0
20/11/18,112280.0,112320.0,112250.0,112310.0
20/11/18,112300.0,112300.0,112240.0,112280.0
20/11/18,112280.0,112320.0,112240.0,112300.0
20/11/18,112290.0,112380.0,112280.0,112370.0
20/11/18,112380.0,112440.0,112370.0,112380.0
20/11/18,112390.0,112420.0,112340.0,112370.0
20/11/18,112370.0,112450.0,112360.0,112380.0
20/11/18,112380.0,112420.0,112360.0,112380.0
20/11/18,112380.0,112410.0,112360.0,112410.0
20/11/18,112410.0,112410.0,112340.0,112350.0
20/11/18,112350.0,112360.0,112290.0,112330.0
20/11/18,112330.0,112400.0,112290.0,112400.0
20/11/18,112400.0,112440.0,112360.0,112430.0
20/11/18,112430.0,112450.0,112390.0,112420.0
20/11/18,112420.0,112420.0,112140.0,112240.0
20/11/18,112240.0,112330.0,112210.0,112320.0
20/11/18,112310.0,112360.0,112300.0,112330.0
20/11/18,112330.0,112370.0,112300.0,112300.0
20/11/18,112300.0,112360.0,112300.0,112340.0
20/11/18,112330.0,112450.0,112330.0,112390.0
20/11/18,112400.0,112400.0,112340.0,112370.0
20/11/18,112370.0,112500.0,112360.0,112420.0
20/11/18,112420.0,112450.0,112400.0,112450.0
20/11/18,112440.0,112450.0,112390.0,112420.0
20/11/18,112410.0,112420.0,112330.0,112330.0
20/11/18,112330.0,112460.0,112290.0,112440.0
20/11/18,112440.0,112500.0,112430.0,112460.0
20/11/18,112460.0,112550.0,112450.0,112530.0
20/11/18,112530.0,112570.0,112470.0,112480.0
20/11/18,112490.0,112500.0,112440.0,112460.0
20/11/18,112460.0,112460.0,112410.0,112450.0
20/11/18,112450.0,112480.0,112350.0,112350.0
20/11/18,112350.0,112400.0,112320.0,112390.0
20/11/18,112390.0,112420.0,112370.0,112420.0
20/11/18,112420.0,112460.0,112410.0,112440.0
20/11/18,112460.0,112510.0,112440.0,112510.0
20/11/18,112520.0,112610.0,112500.0,112530.0
20/11/18,112530.0,112660.0,112520.0,112620.0
20/11/18,112620.0,112650.0,112610.0,112630.0
20/11/18,112630.0,112690.0,112620.0,112630.0
20/11/18,112620.0,112650.0,112610.0,112610.0
20/11/18,112620.0,112640.0,112580.0,112610.0
20/11/18,112600.0,112670.0,112570.0,112640.0
20/11/18,112640.0,112660.0,112610.0,112620.0
20/11/18,112620.0,112640.0,112580.0,112590.0
20/11/18,112580.0,112620.0,112570.0,112570.0
20/11/18,112570.0,112580.0,112520.0,112560.0
20/11/18,112550.0,112570.0,112510.0,112540.0
20/11/18,112530.0,112540.0,112440.0,112480.0
20/11/18,112490.0,112510.0,112450.0,112510.0
20/11/18,112510.0,112520.0,112450.0,112450.0
20/11/18,112440.0,112460.0,112380.0,112420.0
20/11/18,112400.0,112480.0,112340.0,112470.0
20/11/18,112470.0,112480.0,112420.0,112420.0
20/11/18,112430.0,112470.0,112420.0,112470.0
20/11/18,112470.0,112500.0,112440.0,112470.0
20/11/18,112450.0,112470.0,112420.0,112440.0
20/11/18,112450.0,112450.0,112400.0,112420.0
20/11/18,112430.0,112440.0,112380.0,112440.0
20/11/18,112450.0,112470.0,112420.0,112470.0
20/11/18,112480.0,112490.0,112400.0,112420.0
20/11/18,112410.0,112420.0,112310.0,112350.0
20/11/18,112350.0,112440.0,112320.0,112350.0
20/11/18,112360.0,112430.0,112350.0,112420.0
20/11/18,112410.0,112420.0,112350.0,112370.0
20/11/18,112390.0,112500.0,112390.0,112440.0
20/11/18,112440.0,112470.0,112380.0,112400.0
20/11/18,112410.0,112430.0,112380.0,112390.0
20/11/18,112400.0,112400.0,112300.0,112310.0
20/11/18,112330.0,112400.0,112300.0,112400.0
20/11/18,112390.0,112450.0,112380.0,112430.0
20/11/18,112430.0,112450.0,112390.0,112410.0
20/11/18,112410.0,112430.0,112390.0,112410.0
20/11/18,112410.0,112440.0,112370.0,112440.0
20/11/18,112440.0,112480.0,112420.0,112430.0
20/11/18,112440.0,112460.0,112390.0,112460.0
20/11/18,112460.0,112470.0,112380.0,112440.0
20/11/18,112450.0,112450.0,112360.0,112400.0
20/11/18,112400.0,112460.0,112400.0,112460.0
20/11/18,112450.0,112450.0,112380.0,112400.0
20/11/18,112410.0,112420.0,112380.0,112400.0
20/11/18,112400.0,112460.0,112390.0,112450.0
20/11/18,112440.0,112620.0,112440.0,112560.0
20/11/18,112560.0,112620.0,112560.0,112580.0
20/11/18,112580.0,112620.0,112540.0,112600.0
20/11/18,112610.0,112750.0,112610.0,112740.0
20/11/18,112740.0,112750.0,112670.0,112700.0
20/11/18,112700.0,112770.0,112680.0,112700.0
20/11/18,112700.0,112740.0,112680.0,112720.0
20/11/18,112730.0,112740.0,112700.0,112720.0
20/11/18,112730.0,112730.0,112660.0,112660.0
20/11/18,112650.0,112720.0,112650.0,112700.0
20/11/18,112700.0,112740.0,112700.0,112720.0
20/11/18,112730.0,112810.0,112730.0,112790.0
20/11/18,112780.0,112790.0,112730.0,112730.0
20/11/18,112730.0,112730.0,112680.0,112710.0
20/11/18,112700.0,112700.0,112590.0,112630.0
20/11/18,112630.0,112660.0,112610.0,112640.0
20/11/18,112620.0,112650.0,112580.0,112630.0
20/11/18,112640.0,112640.0,112590.0,112610.0
20/11/18,112600.0,112660.0,112600.0,112620.0
20/11/18,112640.0,112710.0,112640.0,112670.0
20/11/18,112680.0,112780.0,112660.0,112750.0
20/11/18,112750.0,112800.0,112720.0,112750.0
20/11/18,112770.0,112780.0,112730.0,112730.0
20/11/18,112760.0,112830.0,112740.0,112780.0
20/11/18,112800.0,112810.0,112730.0,112750.0
20/11/18,112750.0,112790.0,112740.0,112750.0
20/11/18,112760.0,112770.0,112700.0,112740.0
20/11/18,112750.0,112780.0,112710.0,112740.0
20/11/18,112740.0,112870.0,112700.0,112780.0
20/11/18,112780.0,112830.0,112780.0,112810.0
20/11/18,112820.0,112850.0,112790.0,112800.0
20/11/18,112790.0,112830.0,112760.0,112820.0
20/11/18,112830.0,112870.0,112800.0,112830.0
20/11/18,112820.0,112840.0,112760.0,112780.0
20/11/18,112790.0,112800.0,112750.0,112790.0
20/11/18,112800.0,112810.0,112750.0,112790.0
20/11/18,112780.0,112790.0,112730.0,112730.0
20/11/18,112740.0,112760.0,112710.0,112710.0
20/11/18,112720.0,112750.0,112700.0,112750.0
20/11/18,112730.0,112760.0,112710.0,112720.0
20/11/18,112720.0,112730.0,112600.0,112690.0
20/11/18,112690.0,112730.0,112670.0,112730.0
20/11/18,112730.0,112830.0,112730.0,112790.0
20/11/18,112790.0,112840.0,112780.0,112800.0
20/11/18,112780.0,112820.0,112760.0,112810.0
20/11/18,112820.0,112840.0,112800.0,112820.0
20/11/18,112810.0,112930.0,112800.0,112810.0
20/11/18,112810.0,112810.0,112730.0,112780.0
20/11/18,112790.0,112830.0,112770.0,112790.0
20/11/18,112790.0,112830.0,112780.0,112830.0
20/11/18,112830.0,112860.0,112810.0,112850.0
20/11/18,112860.0,112860.0,112820.0,112850.0
20/11/18,112840.0,112870.0,112830.0,112840.0
20/11/18,112830.0,112900.0,112800.0,112890.0
20/11/18,112890.0,112890.0,112820.0,112840.0
20/11/18,112850.0,112870.0,112800.0,112830.0
20/11/18,112830.0,112850.0,112810.0,112850.0
20/11/18,112850.0,112850.0,112820.0,112840.0
20/11/18,112840.0,112850.0,112740.0,112740.0
20/11/18,112740.0,112760.0,112700.0,112740.0
20/11/18,112750.0,112780.0,112720.0,112750.0
20/11/18,112750.0,112770.0,112720.0,112740.0
20/11/18,112750.0,112760.0,112740.0,112750.0
20/11/18,112760.0,112760.0,112710.0,112720.0
20/11/18,112730.0,112750.0,112700.0,112710.0
20/11/18,112700.0,112710.0,112540.0,112630.0
20/11/18,112630.0,112670.0,112600.0,112670.0
20/11/18,112670.0,112760.0,112670.0,112760.0
20/11/18,112760.0,112760.0,112700.0,112710.0
20/11/18,112690.0,112800.0,112680.0,112780.0
20/11/18,112780.0,112830.0,112760.0,112790.0
20/11/18,112780.0,112910.0,112770.0,112890.0
20/11/18,112890.0,112910.0,112840.0,112870.0
20/11/18,112870.0,112920.0,112830.0,112900.0
20/11/18,112900.0,112910.0,112860.0,112870.0
20/11/18,112870.0,112880.0,112800.0,112820.0
20/11/18,112830.0,112880.0,112820.0,112860.0
20/11/18,112860.0,112870.0,112840.0,112860.0
20/11/18,112860.0,112920.0,112830.0,112910.0
20/11/18,112920.0,112990.0,112890.0,112970.0
20/11/18,112970.0,113050.0,112960.0,113010.0
20/11/18,113010.0,113090.0,113000.0,113070.0
20/11/18,113060.0,113100.0,113030.0,113040.0
20/11/18,113050.0,113050.0,112990.0,113040.0
20/11/18,113050.0,113060.0,112980.0,112980.0
20/11/18,113000.0,113030.0,112990.0,113020.0
20/11/18,113010.0,113030.0,112990.0,113010.0
20/11/18,113000.0,113040.0,113000.0,113040.0
20/11/18,113040.0,113080.0,113020.0,113040.0
20/11/18,113050.0,113230.0,113050.0,113150.0
20/11/18,113150.0,113210.0,113140.0,113180.0
20/11/18,113180.0,113320.0,113170.0,113270.0
20/11/18,113280.0,113300.0,113240.0,113270.0
20/11/18,113250.0,113280.0,113210.0,113230.0
20/11/18,113230.0,113250.0,113200.0,113220.0
20/11/18,113220.0,113280.0,113190.0,113200.0
20/11/18,113210.0,113250.0,113160.0,113170.0
20/11/18,113160.0,113180.0,113140.0,113140.0
20/11/18,113150.0,113160.0,113100.0,113160.0
20/11/18,113140.0,113160.0,113120.0,113130.0
20/11/18,113150.0,113160.0,113110.0,113110.0
20/11/18,113120.0,113120.0,113080.0,113120.0
20/11/18,113120.0,113130.0,113080.0,113080.0
20/11/18,113080.0,113120.0,113070.0,113120.0
20/11/18,113110.0,113150.0,113110.0,113120.0
20/11/18,113120.0,113140.0,113110.0,113120.0
20/11/18,113120.0,113130.0,113050.0,113080.0
20/11/18,113090.0,113120.0,113070.0,113110.0
20/11/18,113110.0,113110.0,113070.0,113080.0
20/11/18,113090.0,113090.0,113040.0,113040.0
20/11/18,113060.0,113070.0,113020.0,113050.0
20/11/18,113040.0,113100.0,113030.0,113100.0
20/11/18,113100.0,113100.0,113070.0,113090.0
20/11/18,113070.0,113070.0,113020.0,113030.0
20/11/18,113020.0,113060.0,113010.0,113040.0
20/11/18,113030.0,113040.0,113000.0,113010.0
20/11/18,113010.0,113110.0,113010.0,113060.0
20/11/18,113070.0,113110.0,113070.0,113090.0
20/11/18,113080.0,113150.0,113070.0,113100.0
20/11/18,113110.0,113140.0,113070.0,113070.0
20/11/18,113070.0,113090.0,113060.0,113080.0
20/11/18,113070.0,113080.0,113000.0,113020.0
20/11/18,113040.0,113040.0,112990.0,113000.0
20/11/18,113000.0,113050.0,112980.0,113010.0
20/11/18,113030.0,113050.0,113010.0,113030.0
20/11/18,113030.0,113060.0,113020.0,113040.0
20/11/18,113040.0,113040.0,113010.0,113030.0
20/11/18,113030.0,113050.0,113020.0,113040.0
20/11/18,113040.0,113070.0,113030.0,113050.0
20/11/18,113060.0,113120.0,113040.0,113050.0
20/11/18,113060.0,113110.0,113050.0,113110.0
20/11/18,113100.0,113180.0,113100.0,113140.0
20/11/18,113140.0,113190.0,113130.0,113180.0
20/11/18,113170.0,113190.0,113120.0,113140.0
20/11/18,113130.0,113150.0,113120.0,113140.0
20/11/18,113150.0,113180.0,113140.0,113170.0
20/11/18,113180.0,113230.0,113180.0,113180.0
20/11/18,113190.0,113200.0,113160.0,113160.0
20/11/18,113160.0,113170.0,113110.0,113150.0
20/11/18,113130.0,113170.0,113130.0,113140.0
20/11/18,113150.0,113160.0,113080.0,113090.0
20/11/18,113080.0,113110.0,113030.0,113080.0
20/11/18,113080.0,113100.0,113060.0,113080.0
20/11/18,113080.0,113140.0,113070.0,113140.0
20/11/18,113130.0,113150.0,113100.0,113110.0
20/11/18,113110.0,113110.0,113030.0,113040.0
20/11/18,113040.0,113080.0,113030.0,113040.0
20/11/18,113050.0,113070.0,112990.0,113030.0
20/11/18,113040.0,113070.0,113020.0,113070.0
20/11/18,113070.0,113100.0,113050.0,113070.0
20/11/18,113070.0,113070.0,113010.0,113050.0
20/11/18,113050.0,113060.0,112980.0,113020.0
20/11/18,113020.0,113030.0,112890.0,112920.0
20/11/18,112940.0,112940.0,112870.0,112910.0
20/11/18,112910.0,112940.0,112900.0,112940.0
20/11/18,112940.0,112950.0,112890.0,112940.0
20/11/18,112940.0,112990.0,112920.0,112990.0
20/11/18,112990.0,113000.0,112950.0,112990.0
20/11/18,112980.0,112990.0,112950.0,112970.0
20/11/18,112960.0,112990.0,112940.0,112960.0
20/11/18,112960.0,112970.0,112910.0,112930.0
20/11/18,112930.0,112970.0,112910.0,112970.0
20/11/18,112980.0,113000.0,112940.0,112970.0
20/11/18,112980.0,113000.0,112950.0,112980.0
20/11/18,112970.0,112990.0,112960.0,112970.0
20/11/18,112970.0,112970.0,112930.0,112940.0
20/11/18,112950.0,112970.0,112850.0,112880.0
20/11/18,112880.0,112880.0,112810.0,112830.0
20/11/18,112830.0,112870.0,112820.0,112870.0
20/11/18,112870.0,112880.0,112630.0,112650.0
20/11/18,112650.0,112720.0,112580.0,112690.0
20/11/18,112690.0,112700.0,112640.0,112670.0
20/11/18,112670.0,112720.0,112650.0,112700.0
20/11/18,112720.0,112770.0,112660.0,112750.0
20/11/18,112730.0,112740.0,112710.0,112740.0
20/11/18,112730.0,112800.0,112720.0,112770.0
20/11/18,112760.0,112780.0,112690.0,112700.0
20/11/18,112710.0,112750.0,112700.0,112710.0
20/11/18,112720.0,112720.0,112600.0,112620.0
20/11/18,112610.0,112680.0,112610.0,112660.0
20/11/18,112660.0,112700.0,112630.0,112700.0
20/11/18,112700.0,112710.0,112660.0,112690.0
20/11/18,112680.0,112690.0,112570.0,112580.0
20/11/18,112580.0,112600.0,112400.0,112400.0
20/11/18,112400.0,112440.0,112370.0,112410.0
20/11/18,112410.0,112470.0,112350.0,112470.0
20/11/18,112460.0,112480.0,112380.0,112390.0
20/11/18,112390.0,112430.0,112360.0,112410.0
20/11/18,112410.0,112460.0,112400.0,112460.0
20/11/18,112460.0,112460.0,112370.0,112410.0
20/11/18,112400.0,112400.0,112360.0,112390.0
20/11/18,112370.0,112400.0,112370.0,112390.0
20/11/18,112380.0,112400.0,112300.0,112310.0
20/11/18,112320.0,112400.0,112300.0,112310.0
20/11/18,112320.0,112320.0,112200.0,112230.0
20/11/18,112220.0,112240.0,112040.0,112060.0
20/11/18,112070.0,112080.0,111970.0,112020.0
20/11/18,112030.0,112040.0,111990.0,112010.0
20/11/18,112020.0,112050.0,111990.0,112010.0
20/11/18,112030.0,112050.0,111980.0,111990.0
20/11/18,111990.0,111990.0,111860.0,111920.0
20/11/18,111910.0,111970.0,111900.0,111940.0
20/11/18,111920.0,111960.0,111880.0,111900.0
20/11/18,111910.0,111910.0,111850.0,111900.0
20/11/18,111900.0,111950.0,111890.0,111950.0
20/11/18,111940.0,111940.0,111850.0,111890.0
20/11/18,111900.0,111950.0,111880.0,111910.0
20/11/18,111900.0,111940.0,111890.0,111930.0
20/11/18,111940.0,111960.0,111910.0,111930.0
20/11/18,111920.0,111930.0,111900.0,111930.0
20/11/18,111930.0,112010.0,111910.0,112000.0
20/11/18,112000.0,112000.0,111920.0,111930.0
20/11/18,111930.0,111940.0,111880.0,111900.0
20/11/18,111890.0,111900.0,111820.0,111850.0
20/11/18,111830.0,111850.0,111710.0,111710.0
20/11/18,111710.0,111770.0,111680.0,111720.0
20/11/18,111720.0,111800.0,111700.0,111790.0
20/11/18,111790.0,111830.0,111750.0,111820.0
20/11/18,111820.0,111820.0,111760.0,111780.0
20/11/18,111770.0,111780.0,111740.0,111760.0
20/11/18,111750.0,111750.0,111640.0,111660.0
20/11/18,111660.0,111660.0,111530.0,111580.0
20/11/18,111570.0,111640.0,111570.0,111640.0
20/11/18,111630.0,111640.0,111600.0,111620.0
20/11/18,111630.0,111670.0,111620.0,111670.0
20/11/18,111670.0,111710.0,111640.0,111650.0
20/11/18,111650.0,111670.0,111600.0,111610.0
20/11/18,111610.0,111620.0,111570.0,111590.0
20/11/18,111580.0,111650.0,111550.0,111620.0
20/11/18,111640.0,111640.0,111550.0,111560.0
20/11/18,111560.0,111710.0,111540.0,111700.0
20/11/18,111690.0,111770.0,111660.0,111760.0
20/11/18,111770.0,111810.0,111730.0,111800.0
20/11/18,111810.0,111810.0,111750.0,111760.0
20/11/18,111760.0,111780.0,111720.0,111730.0
20/11/18,111720.0,111720.0,111520.0,111530.0
20/11/18,111530.0,111630.0,111530.0,111620.0
20/11/18,111610.0,111640.0,111570.0,111640.0
20/11/18,111650.0,111680.0,111620.0,111680.0
20/11/18,111670.0,111700.0,111630.0,111670.0
20/11/18,111670.0,111750.0,111660.0,111740.0
20/11/18,111740.0,111770.0,111720.0,111770.0
20/11/18,111770.0,111780.0,111720.0,111740.0
20/11/18,111730.0,111730.0,111650.0,111650.0
20/11/18,111650.0,111730.0,111620.0,111700.0
20/11/18,111710.0,111720.0,111610.0,111640.0
20/11/18,111640.0,111790.0,111620.0,111750.0
20/11/18,111750.0,111790.0,111710.0,111760.0
20/11/18,111770.0,111780.0,111690.0,111740.0
20/11/18,111750.0,111860.0,111740.0,111810.0
20/11/18,111810.0,111810.0,111670.0,111700.0
20/11/18,111690.0,111790.0,111690.0,111730.0
20/11/18,111730.0,111760.0,111570.0,111630.0
20/11/18,111630.0,111760.0,111570.0,111750.0
20/11/18,111760.0,111830.0,111720.0,111810.0
20/11/18,111800.0,111830.0,111760.0,111800.0
20/11/18,111800.0,111850.0,111780.0,111800.0
20/11/18,111820.0,111850.0,111790.0,111790.0
20/11/18,111790.0,111810.0,111720.0,111780.0
20/11/18,111770.0,111850.0,111760.0,111840.0
20/11/18,111850.0,111850.0,111690.0,111760.0
20/11/18,111760.0,111810.0,111750.0,111790.0
20/11/18,111790.0,111810.0,111690.0,111690.0
20/11/18,111710.0,111720.0,111630.0,111670.0
20/11/18,111670.0,111710.0,111650.0,111700.0
20/11/18,111710.0,111710.0,111620.0,111630.0
20/11/18,111640.0,111680.0,111550.0,111570.0
20/11/18,111570.0,111570.0,111430.0,111460.0
20/11/18,111460.0,111470.0,111370.0,111440.0
20/11/18,111440.0,111440.0,111330.0,111340.0
20/11/18,111350.0,111350.0,111150.0,111170.0
20/11/18,111160.0,111160.0,111020.0,111030.0
20/11/18,111030.0,111130.0,111030.0,111130.0
20/11/18,111130.0,111200.0,111100.0,111190.0
20/11/18,111190.0,111210.0,111080.0,111150.0
20/11/18,111160.0,111170.0,111090.0,111130.0
20/11/18,111130.0,111220.0,111070.0,111220.0
20/11/18,111210.0,111220.0,111090.0,111210.0
20/11/18,111200.0,111220.0,111100.0,111160.0
20/11/18,111160.0,111170.0,110930.0,110970.0
20/11/18,110980.0,111010.0,110900.0,110950.0
20/11/18,110970.0,110990.0,110840.0,110880.0
20/11/18,110880.0,110900.0,110730.0,110740.0
20/11/18,110740.0,110750.0,110580.0,110700.0
20/11/18,110700.0,110750.0,110590.0,110600.0
20/11/18,110610.0,110710.0,110580.0,110610.0
20/11/18,110610.0,110670.0,110510.0,110610.0
20/11/18,110610.0,110640.0,110390.0,110440.0
20/11/18,110440.0,110600.0,110440.0,110600.0
20/11/18,110590.0,110600.0,110310.0,110330.0
20/11/18,110320.0,110550.0,110270.0,110530.0
20/11/18,110530.0,110550.0,110430.0,110540.0
20/11/18,110530.0,110670.0,110520.0,110660.0
20/11/18,110660.0,110720.0,110620.0,110660.0
20/11/18,110650.0,110710.0,110570.0,110700.0
20/11/18,110690.0,110740.0,110630.0,110700.0
20/11/18,110710.0,110760.0,110680.0,110700.0
20/11/18,110690.0,110720.0,110600.0,110670.0
20/11/18,110670.0,110760.0,110630.0,110750.0
20/11/18,110740.0,110770.0,110700.0,110750.0
20/11/18,110740.0,110790.0,110670.0,110750.0
20/11/18,110750.0,110880.0,110730.0,110860.0
20/11/18,110850.0,110860.0,110800.0,110800.0
20/11/18,110800.0,110890.0,110780.0,110820.0
20/11/18,110820.0,110820.0,110750.0,110800.0
20/11/18,110800.0,110830.0,110700.0,110830.0
20/11/18,110830.0,110960.0,110820.0,110930.0
20/11/18,110930.0,111060.0,110930.0,111010.0
20/11/18,110990.0,111050.0,110940.0,111000.0
20/11/18,110990.0,111010.0,110950.0,110950.0
20/11/18,110970.0,111060.0,110950.0,111000.0
20/11/18,111000.0,111080.0,110960.0,110980.0
20/11/18,110970.0,111120.0,110960.0,111090.0
20/11/18,111090.0,111230.0,111090.0,111190.0
20/11/18,111210.0,111270.0,111150.0,111230.0
20/11/18,111230.0,111270.0,111150.0,111180.0
20/11/18,111200.0,111320.0,111170.0,111320.0
20/11/18,111320.0,111420.0,111290.0,111390.0
20/11/18,111400.0,111430.0,111300.0,111340.0
20/11/18,111320.0,111400.0,111310.0,111370.0
20/11/18,111410.0,111570.0,111410.0,111460.0
20/11/18,111470.0,111490.0,111330.0,111360.0
20/11/18,111360.0,111380.0,111280.0,111340.0
20/11/18,111320.0,111320.0,111250.0,111270.0
20/11/18,111260.0,111290.0,111230.0,111240.0
20/11/18,111250.0,111310.0,111240.0,111300.0
20/11/18,111290.0,111450.0,111280.0,111430.0
20/11/18,111450.0,111560.0,111430.0,111500.0
20/11/18,111510.0,111620.0,111450.0,111620.0
20/11/18,111620.0,111680.0,111550.0,111630.0
20/11/18,111640.0,111690.0,111600.0,111680.0
20/11/18,111680.0,111780.0,111660.0,111700.0
20/11/18,111700.0,111740.0,111610.0,111630.0
20/11/18,111620.0,111640.0,111550.0,111570.0
20/11/18,111570.0,111600.0,111490.0,111490.0
20/11/18,111490.0,111500.0,111340.0,111340.0
20/11/18,111360.0,111360.0,111280.0,111340.0
20/11/18,111330.0,111340.0,111270.0,111290.0
20/11/18,111290.0,111310.0,111250.0,111280.0
20/11/18,111270.0,111270.0,111150.0,111170.0
20/11/18,111170.0,111250.0,111130.0,111230.0
20/11/18,111230.0,111290.0,111220.0,111270.0
20/11/18,111250.0,111300.0,111220.0,111300.0
20/11/18,111290.0,111340.0,111260.0,111310.0
20/11/18,111310.0,111330.0,111210.0,111220.0
20/11/18,111210.0,111240.0,111150.0,111150.0
20/11/18,111140.0,111180.0,111030.0,111040.0
20/11/18,111040.0,111090.0,110850.0,110900.0
20/11/18,110900.0,111020.0,110860.0,111020.0
20/11/18,111010.0,111070.0,110960.0,110970.0
20/11/18,110970.0,111040.0,110930.0,111010.0
20/11/18,111010.0,111030.0,110970.0,111000.0
20/11/18,110990.0,111020.0,110950.0,110950.0
20/11/18,110960.0,110970.0,110900.0,110930.0
20/11/18,110920.0,111000.0,110830.0,110860.0
20/11/18,110860.0,110950.0,110840.0,110910.0
20/11/18,110920.0,111080.0,110910.0,111060.0
